wavelength continuum H1_lines metal_lines_Z1 metal_lines_Z2 metal_lines_Z3
5810.0 3.45696e-27 0.0 0.0 0.0 0.0
5830.0 3.47281e-27 0.0 0.0 0.0 0.0
5850.0 3.48871e-27 0.0 0.0 0.0 0.0
5870.0 3.50467e-27 0.0 2.63526e-26 2.96467e-26 3.84309e-26
5890.0 3.5207e-27 0.0 0.0 0.0 0.0
5910.0 3.53678e-27 0.0 0.0 0.0 0.0
5930.0 3.55292e-27 0.0 0.0 0.0 0.0
5950.0 3.56911e-27 0.0 0.0 0.0 0.0
5970.0 3.58537e-27 0.0 0.0 0.0 0.0
5990.0 3.60167e-27 0.0 0.0 0.0 0.0
6010.0 3.61803e-27 0.0 0.0 0.0 0.0
6030.0 3.63444e-27 0.0 0.0 0.0 0.0
6050.0 3.65091e-27 0.0 0.0 0.0 0.0
6070.0 3.66742e-27 0.0 0.0 0.0 0.0
6090.0 3.68399e-27 0.0 0.0 0.0 0.0
6110.0 3.70061e-27 0.0 0.0 0.0 0.0
6130.0 3.71727e-27 0.0 0.0 0.0 0.0
6150.0 3.73398e-27 0.0 0.0 0.0 0.0
6170.0 3.75074e-27 0.0 0.0 0.0 0.0
6190.0 3.76754e-27 0.0 0.0 0.0 0.0
6210.0 3.78439e-27 0.0 0.0 0.0 0.0
6230.0 3.80128e-27 0.0 0.0 0.0 0.0
6250.0 3.81821e-27 0.0 0.0 0.0 0.0
6270.0 3.83519e-27 0.0 0.0 0.0 0.0
6290.0 3.85221e-27 0.0 2.52155e-27 1.2923e-26 4.09752e-26
6310.0 3.86927e-27 0.0 2.85482e-27 5.39241e-27 9.51602e-27
6330.0 3.88636e-27 0.0 0.0 0.0 0.0
6350.0 3.9035e-27 0.0 0.0 0.0 0.0
6370.0 3.92067e-27 0.0 0.0 0.0 0.0
6390.0 3.93788e-27 0.0 0.0 0.0 0.0
6410.0 3.95513e-27 0.0 0.0 0.0 0.0
6430.0 3.97242e-27 0.0 0.0 0.0 0.0
6450.0 3.98973e-27 0.0 0.0 0.0 0.0
6470.0 4.00709e-27 0.0 0.0 0.0 0.0
6490.0 4.02447e-27 0.0 0.0 0.0 0.0
6510.0 4.04189e-27 0.0 0.0 0.0 0.0
6530.0 4.05934e-27 0.0 0.0 0.0 0.0
6550.0 4.07682e-27 0.0 1.70895e-27 2.01656e-26 4.64834e-26
6570.0 4.09433e-27 9.84532e-25 0.0 0.0 0.0
6590.0 4.11187e-27 0.0 5.18965e-27 6.40056e-26 1.39775e-25
6610.0 4.12944e-27 0.0 0.0 0.0 0.0
6630.0 4.14704e-27 0.0 0.0 0.0 0.0
6650.0 4.15e-27 0.0 0.0 0.0 0.0
6670.0 4.16759e-27 0.0 9.21512e-27 1.06329e-26 1.06329e-26
6690.0 4.1852e-27 0.0 0.0 0.0 0.0
6710.0 4.20284e-27 0.0 1.32716e-26 6.74343e-26 1.07607e-25
6730.0 4.2205e-27 0.0 1.04642e-26 4.97952e-26 7.5775e-26
6750.0 4.23818e-27 0.0 0.0 0.0 0.0
6770.0 4.2559e-27 0.0 0.0 0.0 0.0
6790.0 4.27363e-27 0.0 0.0 0.0 0.0
6810.0 4.29139e-27 0.0 0.0 0.0 0.0
6830.0 4.30917e-27 0.0 0.0 0.0 0.0
6850.0 4.32697e-27 0.0 0.0 0.0 0.0
6870.0 4.3448e-27 0.0 0.0 0.0 0.0
6890.0 4.36264e-27 0.0 0.0 0.0 0.0
6910.0 4.38051e-27 0.0 0.0 0.0 0.0
6930.0 4.39839e-27 0.0 0.0 0.0 0.0
6950.0 4.4163e-27 0.0 0.0 0.0 0.0
6970.0 4.43422e-27 0.0 0.0 0.0 0.0
6990.0 4.45216e-27 0.0 0.0 0.0 0.0
7010.0 4.46986e-27 0.0 0.0 0.0 0.0
7030.0 4.48749e-27 0.0 0.0 0.0 0.0
7050.0 4.50514e-27 0.0 0.0 0.0 0.0
7070.0 4.52279e-27 0.0 1.115e-26 9.15891e-27 1.59285e-26
7090.0 4.54047e-27 0.0 0.0 0.0 0.0
7110.0 4.55815e-27 0.0 0.0 0.0 0.0
7130.0 4.57585e-27 0.0 4.86002e-27 1.0935e-26 1.053e-26
7150.0 4.59356e-27 0.0 0.0 0.0 0.0
7170.0 4.61129e-27 0.0 0.0 0.0 0.0
7190.0 4.62902e-27 0.0 0.0 0.0 0.0
7210.0 4.64677e-27 0.0 0.0 0.0 0.0
7230.0 4.66453e-27 0.0 0.0 0.0 0.0
7250.0 4.68229e-27 0.0 0.0 0.0 0.0
7270.0 4.70007e-27 0.0 0.0 0.0 0.0
7290.0 4.71786e-27 0.0 0.0 0.0 0.0
7310.0 4.73565e-27 0.0 5.10848e-27 1.14941e-26 1.10684e-26
7330.0 4.75346e-27 0.0 2.99628e-27 5.99254e-27 5.99254e-27
7350.0 4.77127e-27 0.0 0.0 0.0 0.0
7370.0 4.78909e-27 0.0 0.0 0.0 0.0
7390.0 4.80692e-27 0.0 0.0 0.0 0.0
7410.0 4.82476e-27 0.0 0.0 0.0 0.0
7430.0 4.8426e-27 0.0 0.0 0.0 0.0
7450.0 4.85441e-27 0.0 0.0 0.0 0.0
7470.0 4.87226e-27 0.0 0.0 0.0 0.0
7490.0 4.89011e-27 0.0 0.0 0.0 0.0
7510.0 4.90797e-27 0.0 0.0 0.0 0.0
7530.0 4.92583e-27 0.0 0.0 0.0 0.0
7550.0 4.9437e-27 0.0 0.0 0.0 0.0
7570.0 4.96157e-27 0.0 0.0 0.0 0.0
7590.0 4.97945e-27 0.0 0.0 0.0 0.0
7610.0 4.99733e-27 0.0 0.0 0.0 0.0
7630.0 5.01521e-27 0.0 0.0 0.0 0.0
7650.0 5.0331e-27 0.0 0.0 0.0 0.0
7670.0 5.05099e-27 0.0 0.0 0.0 0.0
7690.0 5.06888e-27 0.0 0.0 0.0 0.0
7710.0 5.08678e-27 0.0 0.0 0.0 0.0
7730.0 5.10467e-27 0.0 0.0 0.0 0.0
7750.0 5.12257e-27 0.0 3.20594e-26 8.42155e-26 4.11508e-26
7770.0 5.14047e-27 0.0 0.0 0.0 0.0
7790.0 5.15837e-27 0.0 0.0 0.0 0.0
7810.0 5.17627e-27 0.0 0.0 0.0 0.0
7830.0 5.19417e-27 0.0 0.0 0.0 0.0
7850.0 5.11741e-27 0.0 0.0 0.0 0.0
7870.0 5.13497e-27 0.0 0.0 0.0 0.0
7890.0 5.15254e-27 0.0 0.0 0.0 0.0
7910.0 5.1701e-27 0.0 0.0 0.0 0.0
7930.0 5.18767e-27 0.0 0.0 0.0 0.0
7950.0 5.20523e-27 0.0 0.0 0.0 0.0
7970.0 5.22279e-27 0.0 0.0 0.0 0.0
7990.0 5.24036e-27 0.0 0.0 0.0 0.0
8010.0 5.25792e-27 0.0 0.0 0.0 0.0
8030.0 5.27548e-27 0.0 0.0 0.0 0.0
8050.0 5.29303e-27 0.0 0.0 0.0 0.0
8070.0 5.31059e-27 0.0 0.0 0.0 0.0
8090.0 5.32814e-27 0.0 0.0 0.0 0.0
8110.0 5.34569e-27 0.0 0.0 0.0 0.0
8130.0 5.36323e-27 0.0 0.0 0.0 0.0
8150.0 5.38078e-27 0.0 0.0 0.0 0.0
8170.0 5.39832e-27 0.0 0.0 0.0 0.0
8190.0 5.41585e-27 0.0 0.0 0.0 0.0
8210.0 2.46169e-27 0.0 0.0 0.0 0.0
8230.0 2.46633e-27 0.0 0.0 0.0 0.0
8250.0 2.47098e-27 0.0 0.0 0.0 0.0
8270.0 2.45113e-27 0.0 0.0 0.0 0.0
8290.0 2.45678e-27 0.0 0.0 0.0 0.0
8310.0 2.46245e-27 0.0 0.0 0.0 0.0
8330.0 2.46812e-27 0.0 0.0 0.0 0.0
8350.0 2.47379e-27 0.0 0.0 0.0 0.0
8370.0 2.47947e-27 0.0 0.0 0.0 0.0
8390.0 2.48515e-27 1.28421e-27 0.0 0.0 0.0
8410.0 2.49084e-27 0.0 0.0 0.0 0.0
8430.0 2.49654e-27 0.0 0.0 0.0 0.0
8450.0 2.50224e-27 0.0 0.0 0.0 0.0
8470.0 2.50794e-27 0.0 0.0 0.0 0.0
8490.0 2.51365e-27 0.0 0.0 0.0 0.0
8510.0 2.51936e-27 0.0 0.0 0.0 0.0
8530.0 2.52508e-27 0.0 0.0 0.0 0.0
8550.0 2.5308e-27 3.15069e-27 0.0 0.0 0.0
8570.0 2.53652e-27 0.0 0.0 0.0 0.0
8590.0 2.54225e-27 0.0 0.0 0.0 0.0
8610.0 2.54798e-27 0.0 0.0 0.0 0.0
8630.0 2.55371e-27 0.0 0.0 0.0 0.0
8650.0 2.55945e-27 0.0 0.0 0.0 0.0
8670.0 2.56519e-27 0.0 0.0 0.0 0.0
8690.0 2.57094e-27 0.0 0.0 0.0 0.0
8710.0 2.57668e-27 0.0 0.0 0.0 0.0
8730.0 2.58243e-27 0.0 0.0 0.0 0.0
8750.0 2.58819e-27 0.0 0.0 0.0 0.0
8770.0 2.59394e-27 0.0 0.0 0.0 0.0
8790.0 2.5997e-27 0.0 0.0 0.0 0.0
8810.0 2.60546e-27 0.0 0.0 0.0 0.0
8830.0 2.61122e-27 0.0 0.0 0.0 0.0
8850.0 2.61699e-27 0.0 0.0 0.0 0.0
8870.0 2.62276e-27 0.0 0.0 0.0 0.0
8890.0 2.62852e-27 0.0 0.0 0.0 0.0
8910.0 2.63429e-27 0.0 0.0 0.0 0.0
8930.0 2.64007e-27 0.0 0.0 0.0 0.0
8950.0 2.64584e-27 0.0 0.0 0.0 0.0
8970.0 2.65162e-27 0.0 0.0 0.0 0.0
8990.0 2.65739e-27 0.0 0.0 0.0 0.0
9010.0 2.66317e-27 1.18999e-26 0.0 0.0 0.0
9030.0 2.66895e-27 0.0 0.0 0.0 0.0
9050.0 2.67473e-27 0.0 0.0 0.0 0.0
9070.0 2.68051e-27 0.0 0.0 3.34242e-25 6.1933e-25
9090.0 2.6863e-27 0.0 0.0 0.0 0.0
9110.0 2.69208e-27 0.0 0.0 0.0 0.0
9130.0 2.69787e-27 0.0 0.0 0.0 0.0
9150.0 2.70365e-27 0.0 0.0 0.0 0.0
9170.0 2.70944e-27 0.0 0.0 0.0 0.0
9190.0 2.71522e-27 0.0 0.0 0.0 0.0
9210.0 2.72101e-27 0.0 0.0 0.0 0.0
9230.0 2.7268e-27 0.0 0.0 0.0 0.0
9250.0 2.73258e-27 0.0 0.0 0.0 0.0
9270.0 2.73837e-27 0.0 0.0 0.0 0.0
9290.0 2.74416e-27 0.0 0.0 0.0 0.0
9310.0 2.74995e-27 0.0 0.0 0.0 0.0
9330.0 2.75574e-27 0.0 0.0 0.0 0.0
9350.0 2.76152e-27 0.0 0.0 0.0 0.0
9370.0 2.76731e-27 0.0 0.0 0.0 0.0
9390.0 2.7731e-27 0.0 0.0 0.0 0.0
9410.0 2.77888e-27 0.0 0.0 0.0 0.0
9430.0 2.78467e-27 0.0 0.0 0.0 0.0
9450.0 2.79046e-27 0.0 0.0 0.0 0.0
9470.0 2.79624e-27 0.0 0.0 0.0 0.0
9490.0 2.80203e-27 0.0 0.0 0.0 0.0
9510.0 2.80781e-27 0.0 0.0 0.0 0.0
9530.0 2.81359e-27 0.0 0.0 0.0 2.64092e-25
9550.0 2.81938e-27 0.0 0.0 0.0 0.0
9570.0 2.82516e-27 0.0 0.0 0.0 0.0
9590.0 2.83094e-27 0.0 0.0 0.0 0.0
9610.0 2.83672e-27 0.0 0.0 0.0 0.0
9630.0 2.8425e-27 0.0 0.0 0.0 0.0
9650.0 2.84828e-27 0.0 0.0 0.0 0.0
9670.0 2.85405e-27 0.0 0.0 0.0 0.0
9690.0 2.85983e-27 0.0 0.0 0.0 0.0
9710.0 2.8656e-27 0.0 0.0 0.0 0.0
9730.0 2.87137e-27 0.0 0.0 0.0 0.0
9750.0 2.87714e-27 0.0 0.0 0.0 0.0
9770.0 2.88291e-27 0.0 0.0 0.0 0.0
9790.0 2.88868e-27 0.0 0.0 0.0 0.0
9810.0 2.89445e-27 0.0 0.0 0.0 0.0
9830.0 2.90021e-27 0.0 0.0 0.0 0.0
9850.0 2.90597e-27 0.0 0.0 0.0 0.0
9870.0 2.91173e-27 0.0 0.0 0.0 0.0
9890.0 2.91749e-27 0.0 0.0 0.0 0.0
9910.0 2.92325e-27 0.0 0.0 0.0 0.0
9930.0 2.929e-27 0.0 0.0 0.0 0.0
9950.0 2.93476e-27 0.0 0.0 0.0 0.0
9970.0 2.94051e-27 0.0 0.0 0.0 0.0
9990.0 2.94626e-27 0.0 0.0 0.0 0.0
10025.0 2.94851e-27 2.09112e-26 0.0 0.0 0.0
10075.0 2.95048e-27 0.0 0.0 0.0 0.0
10125.0 2.95244e-27 0.0 0.0 0.0 0.0
10175.0 2.95441e-27 0.0 0.0 0.0 0.0
10225.0 2.95637e-27 0.0 0.0 0.0 0.0
10275.0 2.95833e-27 0.0 0.0 0.0 1.61488e-26
10325.0 2.96028e-27 0.0 0.0 0.0 3.80483e-26
10375.0 2.96224e-27 0.0 0.0 0.0 0.0
10425.0 2.96419e-27 0.0 0.0 0.0 0.0
10475.0 2.96614e-27 0.0 0.0 0.0 0.0
10525.0 2.96808e-27 0.0 0.0 0.0 0.0
10575.0 2.97002e-27 0.0 0.0 0.0 0.0
10625.0 2.97196e-27 0.0 0.0 0.0 0.0
10675.0 2.97389e-27 0.0 0.0 0.0 0.0
10725.0 2.97582e-27 0.0 0.0 0.0 0.0
10775.0 2.97775e-27 0.0 0.0 0.0 0.0
10825.0 2.97967e-27 0.0 0.0 0.0 0.0
10875.0 2.9816e-27 0.0 0.0 0.0 0.0
10925.0 2.98351e-27 3.43834e-26 0.0 0.0 0.0
10975.0 2.98543e-27 0.0 0.0 0.0 0.0
11025.0 2.98734e-27 0.0 0.0 0.0 0.0
11075.0 2.98924e-27 0.0 0.0 0.0 0.0
11125.0 2.99114e-27 0.0 0.0 0.0 0.0
11175.0 2.99304e-27 0.0 0.0 0.0 0.0
11225.0 2.99494e-27 0.0 0.0 0.0 0.0
11275.0 2.99683e-27 0.0 0.0 0.0 0.0
11325.0 2.99871e-27 0.0 0.0 0.0 0.0
11375.0 3.0006e-27 0.0 0.0 0.0 0.0
11425.0 3.00248e-27 0.0 0.0 0.0 0.0
11475.0 3.00435e-27 0.0 0.0 0.0 0.0
11525.0 3.00622e-27 0.0 0.0 0.0 0.0
11575.0 3.00809e-27 0.0 0.0 0.0 0.0
11625.0 3.00995e-27 0.0 0.0 0.0 0.0
11675.0 3.01181e-27 0.0 0.0 0.0 0.0
11725.0 3.01366e-27 0.0 0.0 0.0 0.0
11775.0 3.01551e-27 0.0 0.0 0.0 0.0
11825.0 3.01736e-27 0.0 0.0 0.0 0.0
11875.0 3.0192e-27 0.0 0.0 0.0 0.0
11925.0 3.02104e-27 0.0 0.0 0.0 0.0
11975.0 3.02287e-27 0.0 0.0 0.0 0.0
12025.0 3.0247e-27 0.0 0.0 0.0 0.0
12075.0 3.02652e-27 0.0 0.0 0.0 0.0
12125.0 3.02834e-27 0.0 0.0 0.0 0.0
12175.0 3.03016e-27 0.0 0.0 0.0 0.0
12225.0 3.03197e-27 0.0 0.0 0.0 0.0
12275.0 3.03378e-27 0.0 0.0 0.0 0.0
12325.0 3.03558e-27 0.0 0.0 0.0 0.0
12375.0 3.03738e-27 0.0 0.0 0.0 0.0
12425.0 3.03917e-27 0.0 0.0 0.0 0.0
12475.0 3.04096e-27 0.0 0.0 0.0 0.0
12525.0 3.04274e-27 0.0 0.0 0.0 0.0
12575.0 3.04451e-27 0.0 0.0 0.0 0.0
12625.0 3.04629e-27 0.0 0.0 0.0 0.0
12675.0 3.04805e-27 0.0 0.0 0.0 0.0
12725.0 3.04981e-27 0.0 0.0 0.0 0.0
12775.0 3.05157e-27 0.0 0.0 0.0 0.0
12825.0 3.05332e-27 8.54358e-26 0.0 0.0 0.0
12875.0 3.05506e-27 0.0 0.0 0.0 0.0
12925.0 3.0568e-27 0.0 0.0 0.0 0.0
12975.0 3.05853e-27 0.0 0.0 0.0 0.0
13025.0 3.06025e-27 0.0 0.0 0.0 0.0
13075.0 3.06198e-27 0.0 0.0 0.0 0.0
13125.0 3.06369e-27 0.0 0.0 0.0 0.0
13175.0 3.0654e-27 0.0 0.0 0.0 0.0
13225.0 3.0671e-27 0.0 0.0 0.0 0.0
13275.0 3.0688e-27 0.0 0.0 0.0 0.0
13325.0 3.07049e-27 0.0 0.0 0.0 0.0
13375.0 3.07217e-27 0.0 0.0 0.0 0.0
13425.0 3.07385e-27 0.0 0.0 0.0 0.0
13475.0 3.07552e-27 0.0 0.0 0.0 0.0
13525.0 3.07719e-27 0.0 0.0 0.0 0.0
13575.0 3.07885e-27 0.0 0.0 0.0 0.0
13625.0 3.08051e-27 0.0 0.0 0.0 0.0
13675.0 3.08216e-27 0.0 0.0 0.0 0.0
13725.0 3.0838e-27 0.0 0.0 0.0 0.0
13775.0 3.08544e-27 0.0 0.0 0.0 0.0
13825.0 3.08707e-27 0.0 0.0 0.0 0.0
13875.0 3.08869e-27 0.0 0.0 0.0 0.0
13925.0 3.09031e-27 0.0 0.0 0.0 0.0
13975.0 3.09192e-27 0.0 0.0 0.0 0.0
14025.0 3.09353e-27 0.0 0.0 0.0 0.0
14075.0 3.09513e-27 0.0 0.0 0.0 0.0
14125.0 3.09673e-27 0.0 0.0 0.0 0.0
14175.0 3.09832e-27 0.0 0.0 0.0 0.0
14225.0 3.0999e-27 0.0 0.0 0.0 0.0
14275.0 3.10148e-27 0.0 0.0 0.0 0.0
14325.0 3.10305e-27 0.0 0.0 0.0 0.0
14375.0 3.10461e-27 0.0 0.0 0.0 0.0
14425.0 3.10618e-27 0.0 0.0 0.0 0.0
14475.0 3.10773e-27 0.0 0.0 0.0 0.0
14525.0 3.10928e-27 0.0 0.0 0.0 0.0
14570.0 3.11067e-27 0.0 0.0 0.0 0.0
14620.0 3.11221e-27 0.0 0.0 0.0 0.0
14675.0 3.11389e-27 0.0 0.0 0.0 0.0
14725.0 3.11542e-27 0.0 0.0 0.0 0.0
14775.0 3.11694e-27 0.0 0.0 0.0 0.0
14825.0 3.11845e-27 0.0 0.0 0.0 0.0
14875.0 3.11996e-27 0.0 0.0 0.0 0.0
14925.0 3.12146e-27 0.0 0.0 0.0 0.0
14975.0 3.12296e-27 0.0 0.0 0.0 0.0
15025.0 3.12446e-27 0.0 0.0 0.0 0.0
15075.0 3.12594e-27 0.0 0.0 0.0 0.0
15125.0 3.12742e-27 0.0 0.0 0.0 0.0
15175.0 3.1289e-27 8.21888e-28 0.0 0.0 0.0
15225.0 3.13037e-27 0.0 0.0 0.0 0.0
15275.0 3.13184e-27 0.0 0.0 0.0 0.0
15325.0 3.1333e-27 0.0 0.0 0.0 0.0
15375.0 3.13475e-27 0.0 0.0 0.0 0.0
15425.0 3.1362e-27 0.0 0.0 0.0 0.0
15475.0 3.13765e-27 0.0 0.0 0.0 0.0
15525.0 3.13909e-27 0.0 0.0 0.0 0.0
15575.0 3.14052e-27 0.0 0.0 0.0 0.0
15625.0 3.14195e-27 0.0 0.0 0.0 0.0
15675.0 3.14337e-27 2.08273e-27 0.0 0.0 0.0
15725.0 3.14479e-27 0.0 0.0 0.0 0.0
15775.0 3.14621e-27 0.0 0.0 0.0 0.0
15825.0 3.14761e-27 0.0 0.0 0.0 0.0
15875.0 3.14902e-27 0.0 0.0 0.0 0.0
15925.0 3.15042e-27 0.0 0.0 0.0 0.0
15975.0 3.15181e-27 0.0 0.0 0.0 0.0
16050.0 3.15389e-27 0.0 0.0 0.0 0.0
16150.0 3.15665e-27 0.0 0.0 0.0 0.0
16250.0 3.15939e-27 0.0 0.0 0.0 0.0
16350.0 3.16211e-27 0.0 0.0 0.0 0.0
16450.0 3.16481e-27 0.0 0.0 0.0 0.0
16550.0 3.16749e-27 0.0 0.0 0.0 0.0
16650.0 3.17015e-27 0.0 0.0 0.0 0.0
16750.0 3.17279e-27 0.0 0.0 0.0 0.0
16850.0 3.17542e-27 0.0 0.0 0.0 0.0
16950.0 3.17803e-27 0.0 0.0 0.0 0.0
17050.0 3.18062e-27 0.0 0.0 0.0 0.0
17150.0 3.18319e-27 0.0 0.0 0.0 0.0
17250.0 3.18575e-27 0.0 0.0 0.0 0.0
17350.0 3.18828e-27 4.38381e-27 0.0 0.0 0.0
17450.0 3.19081e-27 0.0 0.0 0.0 0.0
17550.0 3.19331e-27 0.0 0.0 0.0 0.0
17650.0 3.1958e-27 0.0 0.0 0.0 0.0
17750.0 3.19827e-27 0.0 0.0 0.0 0.0
17850.0 3.20072e-27 0.0 0.0 0.0 0.0
17950.0 3.20316e-27 0.0 0.0 0.0 0.0
18050.0 3.20558e-27 0.0 0.0 0.0 0.0
18150.0 3.20799e-27 0.0 0.0 0.0 0.0
18250.0 3.21038e-27 0.0 0.0 0.0 0.0
18350.0 3.21275e-27 0.0 0.0 0.0 0.0
18450.0 3.21511e-27 0.0 0.0 0.0 0.0
18550.0 3.21746e-27 0.0 0.0 0.0 0.0
18650.0 3.21979e-27 0.0 0.0 0.0 0.0
18750.0 3.2221e-27 1.89893e-25 0.0 0.0 0.0
18850.0 3.2244e-27 0.0 0.0 0.0 0.0
18950.0 3.22669e-27 0.0 0.0 0.0 0.0
19050.0 3.22896e-27 0.0 0.0 0.0 0.0
19150.0 3.23121e-27 0.0 0.0 0.0 0.0
19250.0 3.23345e-27 0.0 0.0 0.0 0.0
19350.0 3.23568e-27 0.0 0.0 0.0 0.0
19450.0 3.23789e-27 1.10306e-26 0.0 0.0 0.0
19550.0 3.24009e-27 0.0 0.0 0.0 0.0
19650.0 3.24228e-27 0.0 0.0 0.0 0.0
19750.0 3.24445e-27 0.0 0.0 0.0 0.0
19850.0 3.24661e-27 0.0 0.0 0.0 0.0
19950.0 3.24876e-27 0.0 0.0 0.0 0.0
20050.0 3.25089e-27 0.0 0.0 0.0 0.0
20150.0 3.25301e-27 0.0 0.0 0.0 0.0
20250.0 3.25511e-27 0.0 0.0 0.0 0.0
20350.0 3.25721e-27 0.0 0.0 0.0 0.0
20450.0 3.25929e-27 0.0 0.0 0.0 0.0
20550.0 3.26135e-27 0.0 0.0 0.0 0.0
20650.0 3.26341e-27 0.0 0.0 0.0 0.0
20750.0 3.26545e-27 0.0 0.0 0.0 0.0
20850.0 3.26748e-27 0.0 0.0 0.0 0.0
20950.0 3.2695e-27 0.0 0.0 0.0 0.0
21050.0 3.27151e-27 0.0 0.0 0.0 0.0
21150.0 3.2735e-27 0.0 0.0 0.0 0.0
21250.0 3.27548e-27 0.0 0.0 0.0 0.0
21350.0 3.27745e-27 0.0 0.0 0.0 0.0
21450.0 3.27941e-27 0.0 0.0 0.0 0.0
21550.0 3.28136e-27 0.0 0.0 0.0 0.0
21650.0 3.28329e-27 2.07619e-26 0.0 0.0 0.0
21750.0 3.28521e-27 0.0 0.0 0.0 0.0
21850.0 3.28713e-27 0.0 0.0 0.0 0.0
21950.0 3.28903e-27 0.0 0.0 0.0 0.0
22050.0 3.29092e-27 0.0 0.0 0.0 0.0
22150.0 3.2928e-27 0.0 0.0 0.0 0.0
22250.0 3.29466e-27 0.0 0.0 0.0 0.0
22350.0 3.29652e-27 0.0 0.0 0.0 0.0
22450.0 3.29837e-27 0.0 0.0 0.0 0.0
22550.0 3.3002e-27 0.0 0.0 0.0 0.0
22650.0 3.30203e-27 0.0 0.0 0.0 0.0
22750.0 3.30384e-27 0.0 0.0 0.0 0.0
22850.0 3.30564e-27 0.0 0.0 0.0 0.0
22950.0 3.30744e-27 0.0 0.0 0.0 0.0
23050.0 3.30922e-27 0.0 0.0 0.0 0.0
23150.0 3.31099e-27 0.0 0.0 0.0 0.0
23250.0 3.31276e-27 0.0 0.0 0.0 0.0
23350.0 3.31451e-27 0.0 0.0 0.0 0.0
23450.0 3.31625e-27 0.0 0.0 0.0 0.0
23550.0 3.31798e-27 0.0 0.0 0.0 0.0
23650.0 3.31971e-27 0.0 0.0 0.0 0.0
23750.0 3.32142e-27 0.0 0.0 0.0 0.0
23850.0 3.32312e-27 0.0 0.0 0.0 0.0
23950.0 3.32482e-27 0.0 0.0 0.0 0.0
24050.0 3.3265e-27 0.0 0.0 0.0 0.0
24150.0 3.32817e-27 0.0 0.0 0.0 0.0
24250.0 3.32984e-27 0.0 0.0 0.0 0.0
24350.0 3.3315e-27 0.0 0.0 0.0 0.0
24450.0 3.33314e-27 0.0 0.0 0.0 0.0
24550.0 3.33478e-27 0.0 0.0 0.0 0.0
24650.0 3.33641e-27 0.0 0.0 0.0 0.0
24750.0 3.33803e-27 0.0 0.0 0.0 0.0
24850.0 3.33964e-27 0.0 0.0 0.0 0.0
24950.0 3.34124e-27 0.0 0.0 0.0 0.0
25050.0 3.34283e-27 0.0 0.0 0.0 0.0
25150.0 3.34442e-27 0.0 0.0 0.0 0.0
25250.0 3.34599e-27 0.0 0.0 0.0 0.0
25350.0 3.34756e-27 0.0 0.0 0.0 0.0
25450.0 3.34912e-27 0.0 0.0 0.0 0.0
25550.0 3.35067e-27 0.0 0.0 0.0 0.0
25650.0 3.35221e-27 0.0 0.0 0.0 0.0
25750.0 3.35374e-27 0.0 0.0 0.0 0.0
25850.0 3.35526e-27 0.0 0.0 0.0 0.0
25950.0 3.35678e-27 0.0 0.0 0.0 0.0
26050.0 3.35829e-27 0.0 0.0 0.0 0.0
26150.0 3.35979e-27 0.0 0.0 0.0 0.0
26250.0 3.36128e-27 4.99548e-26 0.0 0.0 0.0
26350.0 3.36276e-27 0.0 0.0 0.0 0.0
26450.0 3.36424e-27 0.0 0.0 0.0 0.0
26550.0 3.3657e-27 0.0 0.0 0.0 0.0
26650.0 3.36716e-27 0.0 0.0 0.0 0.0
26750.0 3.36862e-27 0.0 0.0 0.0 0.0
26850.0 3.37006e-27 0.0 0.0 0.0 0.0
26950.0 3.3715e-27 0.0 0.0 0.0 0.0
27050.0 3.37293e-27 0.0 0.0 0.0 0.0
27150.0 3.37435e-27 0.0 0.0 0.0 0.0
27250.0 3.37576e-27 0.0 0.0 0.0 0.0
27350.0 3.37717e-27 0.0 0.0 0.0 0.0
27450.0 3.37856e-27 0.0 0.0 0.0 0.0
27550.0 3.37996e-27 0.0 0.0 0.0 0.0
27650.0 3.38134e-27 0.0 0.0 0.0 0.0
27750.0 3.38272e-27 0.0 0.0 0.0 0.0
27850.0 3.38409e-27 0.0 0.0 0.0 0.0
27950.0 3.38545e-27 0.0 0.0 0.0 0.0
28050.0 3.3868e-27 0.0 0.0 0.0 0.0
28150.0 3.38815e-27 0.0 0.0 0.0 0.0
28250.0 3.38949e-27 0.0 0.0 0.0 0.0
28350.0 3.39083e-27 0.0 0.0 0.0 0.0
28450.0 3.39216e-27 0.0 0.0 0.0 0.0
28550.0 3.39348e-27 0.0 0.0 0.0 0.0
28650.0 3.39479e-27 0.0 0.0 0.0 0.0
28750.0 3.3961e-27 0.0 0.0 0.0 0.0
28850.0 3.3974e-27 0.0 0.0 0.0 0.0
28950.0 3.39869e-27 0.0 0.0 0.0 0.0
29050.0 3.39998e-27 0.0 0.0 0.0 0.0
29150.0 3.40126e-27 0.0 0.0 0.0 0.0
29250.0 3.40253e-27 0.0 0.0 0.0 0.0
29350.0 3.4038e-27 0.0 0.0 0.0 0.0
29450.0 3.40506e-27 0.0 0.0 0.0 0.0
29550.0 3.40631e-27 0.0 0.0 0.0 0.0
29650.0 3.40756e-27 0.0 0.0 0.0 0.0
29750.0 3.4088e-27 0.0 0.0 0.0 0.0
29850.0 3.41004e-27 0.0 0.0 0.0 0.0
29950.0 3.41127e-27 0.0 0.0 0.0 0.0
30050.0 3.41276e-27 0.0 0.0 0.0 0.0
30150.0 3.41437e-27 0.0 0.0 0.0 0.0
30250.0 3.41598e-27 0.0 0.0 0.0 0.0
