wavelength continuum H1_lines metal_lines_Z1 metal_lines_Z2 metal_lines_Z3
5890.0 3.47663e-27 0.0 0.0 0.0 0.0
5910.0 3.49236e-27 0.0 0.0 0.0 0.0
5930.0 3.50814e-27 0.0 0.0 0.0 0.0
5950.0 3.52398e-27 0.0 0.0 0.0 0.0
5970.0 3.53987e-27 0.0 0.0 0.0 0.0
5990.0 3.55582e-27 0.0 0.0 0.0 0.0
6010.0 3.57183e-27 0.0 0.0 0.0 0.0
6030.0 3.58788e-27 0.0 0.0 0.0 0.0
6050.0 3.60399e-27 0.0 0.0 0.0 0.0
6070.0 3.62014e-27 0.0 0.0 0.0 0.0
6090.0 3.63635e-27 0.0 0.0 0.0 0.0
6110.0 3.65261e-27 0.0 0.0 0.0 0.0
6130.0 3.66891e-27 0.0 0.0 0.0 0.0
6150.0 3.68526e-27 0.0 0.0 0.0 0.0
6170.0 3.70166e-27 0.0 0.0 0.0 0.0
6190.0 3.7181e-27 0.0 0.0 0.0 0.0
6210.0 3.73459e-27 0.0 0.0 0.0 0.0
6230.0 3.75112e-27 0.0 0.0 0.0 0.0
6250.0 3.7677e-27 0.0 0.0 0.0 0.0
6270.0 3.78431e-27 0.0 0.0 0.0 0.0
6290.0 3.80097e-27 0.0 2.52155e-27 1.2923e-26 4.09752e-26
6310.0 3.81766e-27 0.0 2.85482e-27 5.39241e-27 9.51602e-27
6330.0 3.8344e-27 0.0 0.0 0.0 0.0
6350.0 3.85117e-27 0.0 0.0 0.0 0.0
6370.0 3.86798e-27 0.0 0.0 0.0 0.0
6390.0 3.88483e-27 0.0 0.0 0.0 0.0
6410.0 3.90172e-27 0.0 0.0 0.0 0.0
6430.0 3.91864e-27 0.0 0.0 0.0 0.0
6450.0 3.93559e-27 0.0 0.0 0.0 0.0
6470.0 3.95258e-27 0.0 0.0 0.0 0.0
6490.0 3.9696e-27 0.0 0.0 0.0 0.0
6510.0 3.98665e-27 0.0 0.0 0.0 0.0
6530.0 4.00374e-27 0.0 0.0 0.0 0.0
6550.0 4.02086e-27 0.0 1.70895e-27 2.01656e-26 4.64834e-26
6570.0 4.03801e-27 9.84532e-25 0.0 0.0 0.0
6590.0 4.05518e-27 0.0 5.18965e-27 6.40056e-26 1.39775e-25
6610.0 4.07239e-27 0.0 0.0 0.0 0.0
6630.0 4.08962e-27 0.0 0.0 0.0 0.0
6650.0 4.09059e-27 0.0 0.0 0.0 0.0
6670.0 4.1078e-27 0.0 9.21512e-27 1.06329e-26 1.06329e-26
6690.0 4.12504e-27 0.0 0.0 0.0 0.0
6710.0 4.1423e-27 0.0 1.32716e-26 6.74343e-26 1.07607e-25
6730.0 4.15959e-27 0.0 1.04642e-26 4.97952e-26 7.5775e-26
6750.0 4.1769e-27 0.0 0.0 0.0 0.0
6770.0 4.19424e-27 0.0 0.0 0.0 0.0
6790.0 4.2116e-27 0.0 0.0 0.0 0.0
6810.0 4.22899e-27 0.0 0.0 0.0 0.0
6830.0 4.2464e-27 0.0 0.0 0.0 0.0
6850.0 4.26383e-27 0.0 0.0 0.0 0.0
6870.0 4.28128e-27 0.0 0.0 0.0 0.0
6890.0 4.29875e-27 0.0 0.0 0.0 0.0
6910.0 4.31624e-27 0.0 0.0 0.0 0.0
6930.0 4.33375e-27 0.0 0.0 0.0 0.0
6950.0 4.35128e-27 0.0 0.0 0.0 0.0
6970.0 4.36883e-27 0.0 0.0 0.0 0.0
6990.0 4.3864e-27 0.0 0.0 0.0 0.0
7010.0 4.40372e-27 0.0 0.0 0.0 0.0
7030.0 4.42097e-27 0.0 0.0 0.0 0.0
7050.0 4.43824e-27 0.0 0.0 0.0 0.0
7070.0 4.45552e-27 0.0 1.115e-26 9.15891e-27 1.59285e-26
7090.0 4.47281e-27 0.0 0.0 0.0 0.0
7110.0 4.49012e-27 0.0 0.0 0.0 0.0
7130.0 4.50744e-27 0.0 4.86002e-27 1.0935e-26 1.053e-26
7150.0 4.52477e-27 0.0 0.0 0.0 0.0
7170.0 4.54211e-27 0.0 0.0 0.0 0.0
7190.0 4.55947e-27 0.0 0.0 0.0 0.0
7210.0 4.57684e-27 0.0 0.0 0.0 0.0
7230.0 4.59421e-27 0.0 0.0 0.0 0.0
7250.0 4.6116e-27 0.0 0.0 0.0 0.0
7270.0 4.629e-27 0.0 0.0 0.0 0.0
7290.0 4.64641e-27 0.0 0.0 0.0 0.0
7310.0 4.66383e-27 0.0 5.10848e-27 1.14941e-26 1.10684e-26
7330.0 4.68125e-27 0.0 2.99628e-27 5.99254e-27 5.99254e-27
7350.0 4.69869e-27 0.0 0.0 0.0 0.0
7370.0 4.71613e-27 0.0 0.0 0.0 0.0
7390.0 4.73358e-27 0.0 0.0 0.0 0.0
7410.0 4.75104e-27 0.0 0.0 0.0 0.0
7430.0 4.76851e-27 0.0 0.0 0.0 0.0
7450.0 4.77927e-27 0.0 0.0 0.0 0.0
7470.0 4.79673e-27 0.0 0.0 0.0 0.0
7490.0 4.81421e-27 0.0 0.0 0.0 0.0
7510.0 4.83169e-27 0.0 0.0 0.0 0.0
7530.0 4.84917e-27 0.0 0.0 0.0 0.0
7550.0 4.86666e-27 0.0 0.0 0.0 0.0
7570.0 4.88415e-27 0.0 0.0 0.0 0.0
7590.0 4.90165e-27 0.0 0.0 0.0 0.0
7610.0 4.91915e-27 0.0 0.0 0.0 0.0
7630.0 4.93666e-27 0.0 0.0 0.0 0.0
7650.0 4.95417e-27 0.0 0.0 0.0 0.0
7670.0 4.97168e-27 0.0 0.0 0.0 0.0
7690.0 4.98919e-27 0.0 0.0 0.0 0.0
7710.0 5.00671e-27 0.0 0.0 0.0 0.0
7730.0 5.02423e-27 0.0 0.0 0.0 0.0
7750.0 5.04175e-27 0.0 3.20594e-26 8.42155e-26 4.11508e-26
7770.0 5.05927e-27 0.0 0.0 0.0 0.0
7790.0 5.07679e-27 0.0 0.0 0.0 0.0
7810.0 5.09432e-27 0.0 0.0 0.0 0.0
7830.0 5.11184e-27 0.0 0.0 0.0 0.0
7850.0 5.02419e-27 0.0 0.0 0.0 0.0
7870.0 5.04134e-27 0.0 0.0 0.0 0.0
7890.0 5.05849e-27 0.0 0.0 0.0 0.0
7910.0 5.07565e-27 0.0 0.0 0.0 0.0
7930.0 5.0928e-27 0.0 0.0 0.0 0.0
7950.0 5.10995e-27 0.0 0.0 0.0 0.0
7970.0 5.1271e-27 0.0 0.0 0.0 0.0
7990.0 5.14425e-27 0.0 0.0 0.0 0.0
8010.0 5.1614e-27 0.0 0.0 0.0 0.0
8030.0 5.17855e-27 0.0 0.0 0.0 0.0
8050.0 5.1957e-27 0.0 0.0 0.0 0.0
8070.0 5.21284e-27 0.0 0.0 0.0 0.0
8090.0 5.22998e-27 0.0 0.0 0.0 0.0
8110.0 5.24712e-27 0.0 0.0 0.0 0.0
8130.0 5.26426e-27 0.0 0.0 0.0 0.0
8150.0 5.28139e-27 0.0 0.0 0.0 0.0
8170.0 5.29853e-27 0.0 0.0 0.0 0.0
8190.0 5.31565e-27 0.0 0.0 0.0 0.0
8210.0 2.40529e-27 0.0 0.0 0.0 0.0
8230.0 2.40958e-27 0.0 0.0 0.0 0.0
8250.0 2.41388e-27 0.0 0.0 0.0 0.0
8270.0 2.39094e-27 0.0 0.0 0.0 0.0
8290.0 2.39636e-27 0.0 0.0 0.0 0.0
8310.0 2.40178e-27 0.0 0.0 0.0 0.0
8330.0 2.4072e-27 0.0 0.0 0.0 0.0
8350.0 2.41263e-27 0.0 0.0 0.0 0.0
8370.0 2.41807e-27 0.0 0.0 0.0 0.0
8390.0 2.42351e-27 1.28421e-27 0.0 0.0 0.0
8410.0 2.42896e-27 0.0 0.0 0.0 0.0
8430.0 2.43441e-27 0.0 0.0 0.0 0.0
8450.0 2.43987e-27 0.0 0.0 0.0 0.0
8470.0 2.44533e-27 0.0 0.0 0.0 0.0
8490.0 2.4508e-27 0.0 0.0 0.0 0.0
8510.0 2.45627e-27 0.0 0.0 0.0 0.0
8530.0 2.46175e-27 0.0 0.0 0.0 0.0
8550.0 2.46722e-27 3.15069e-27 0.0 0.0 0.0
8570.0 2.47271e-27 0.0 0.0 0.0 0.0
8590.0 2.4782e-27 0.0 0.0 0.0 0.0
8610.0 2.48369e-27 0.0 0.0 0.0 0.0
8630.0 2.48918e-27 0.0 0.0 0.0 0.0
8650.0 2.49468e-27 0.0 0.0 0.0 0.0
8670.0 2.50018e-27 0.0 0.0 0.0 0.0
8690.0 2.50569e-27 0.0 0.0 0.0 0.0
8710.0 2.5112e-27 0.0 0.0 0.0 0.0
8730.0 2.51671e-27 0.0 0.0 0.0 0.0
8750.0 2.52222e-27 0.0 0.0 0.0 0.0
8770.0 2.52774e-27 0.0 0.0 0.0 0.0
8790.0 2.53326e-27 0.0 0.0 0.0 0.0
8810.0 2.53878e-27 0.0 0.0 0.0 0.0
8830.0 2.54431e-27 0.0 0.0 0.0 0.0
8850.0 2.54984e-27 0.0 0.0 0.0 0.0
8870.0 2.55537e-27 0.0 0.0 0.0 0.0
8890.0 2.5609e-27 0.0 0.0 0.0 0.0
8910.0 2.56643e-27 0.0 0.0 0.0 0.0
8930.0 2.57197e-27 0.0 0.0 0.0 0.0
8950.0 2.57751e-27 0.0 0.0 0.0 0.0
8970.0 2.58305e-27 0.0 0.0 0.0 0.0
8990.0 2.58859e-27 0.0 0.0 0.0 0.0
9010.0 2.59413e-27 1.18999e-26 0.0 0.0 0.0
9030.0 2.59968e-27 0.0 0.0 0.0 0.0
9050.0 2.60522e-27 0.0 0.0 0.0 0.0
9070.0 2.61077e-27 0.0 0.0 3.34242e-25 6.1933e-25
9090.0 2.61632e-27 0.0 0.0 0.0 0.0
9110.0 2.62187e-27 0.0 0.0 0.0 0.0
9130.0 2.62742e-27 0.0 0.0 0.0 0.0
9150.0 2.63297e-27 0.0 0.0 0.0 0.0
9170.0 2.63853e-27 0.0 0.0 0.0 0.0
9190.0 2.64408e-27 0.0 0.0 0.0 0.0
9210.0 2.64963e-27 0.0 0.0 0.0 0.0
9230.0 2.65519e-27 0.0 0.0 0.0 0.0
9250.0 2.66074e-27 0.0 0.0 0.0 0.0
9270.0 2.6663e-27 0.0 0.0 0.0 0.0
9290.0 2.67186e-27 0.0 0.0 0.0 0.0
9310.0 2.67741e-27 0.0 0.0 0.0 0.0
9330.0 2.68297e-27 0.0 0.0 0.0 0.0
9350.0 2.68853e-27 0.0 0.0 0.0 0.0
9370.0 2.69408e-27 0.0 0.0 0.0 0.0
9390.0 2.69964e-27 0.0 0.0 0.0 0.0
9410.0 2.7052e-27 0.0 0.0 0.0 0.0
9430.0 2.71075e-27 0.0 0.0 0.0 0.0
9450.0 2.71631e-27 0.0 0.0 0.0 0.0
9470.0 2.72186e-27 0.0 0.0 0.0 0.0
9490.0 2.72742e-27 0.0 0.0 0.0 0.0
9510.0 2.73298e-27 0.0 0.0 0.0 0.0
9530.0 2.73853e-27 0.0 0.0 0.0 2.64092e-25
9550.0 2.74408e-27 0.0 0.0 0.0 0.0
9570.0 2.74964e-27 0.0 0.0 0.0 0.0
9590.0 2.75519e-27 0.0 0.0 0.0 0.0
9610.0 2.76074e-27 0.0 0.0 0.0 0.0
9630.0 2.76629e-27 0.0 0.0 0.0 0.0
9650.0 2.77185e-27 0.0 0.0 0.0 0.0
9670.0 2.77739e-27 0.0 0.0 0.0 0.0
9690.0 2.78294e-27 0.0 0.0 0.0 0.0
9710.0 2.78849e-27 0.0 0.0 0.0 0.0
9730.0 2.79404e-27 0.0 0.0 0.0 0.0
9750.0 2.79958e-27 0.0 0.0 0.0 0.0
9770.0 2.80513e-27 0.0 0.0 0.0 0.0
9790.0 2.81067e-27 0.0 0.0 0.0 0.0
9810.0 2.81621e-27 0.0 0.0 0.0 0.0
9830.0 2.82175e-27 0.0 0.0 0.0 0.0
9850.0 2.82729e-27 0.0 0.0 0.0 0.0
9870.0 2.83282e-27 0.0 0.0 0.0 0.0
9890.0 2.83836e-27 0.0 0.0 0.0 0.0
9910.0 2.84389e-27 0.0 0.0 0.0 0.0
9930.0 2.84942e-27 0.0 0.0 0.0 0.0
9950.0 2.85495e-27 0.0 0.0 0.0 0.0
9970.0 2.86048e-27 0.0 0.0 0.0 0.0
9990.0 2.86601e-27 0.0 0.0 0.0 0.0
10025.0 2.86819e-27 2.09112e-26 0.0 0.0 0.0
10075.0 2.87027e-27 0.0 0.0 0.0 0.0
10125.0 2.87234e-27 0.0 0.0 0.0 0.0
10175.0 2.87441e-27 0.0 0.0 0.0 0.0
10225.0 2.87648e-27 0.0 0.0 0.0 0.0
10275.0 2.87855e-27 0.0 0.0 0.0 1.61488e-26
10325.0 2.88061e-27 0.0 0.0 0.0 3.80483e-26
10375.0 2.88266e-27 0.0 0.0 0.0 0.0
10425.0 2.88472e-27 0.0 0.0 0.0 0.0
10475.0 2.88677e-27 0.0 0.0 0.0 0.0
10525.0 2.88881e-27 0.0 0.0 0.0 0.0
10575.0 2.89085e-27 0.0 0.0 0.0 0.0
10625.0 2.89289e-27 0.0 0.0 0.0 0.0
10675.0 2.89492e-27 0.0 0.0 0.0 0.0
10725.0 2.89695e-27 0.0 0.0 0.0 0.0
10775.0 2.89897e-27 0.0 0.0 0.0 0.0
10825.0 2.90099e-27 0.0 0.0 0.0 0.0
10875.0 2.90301e-27 0.0 0.0 0.0 0.0
10925.0 2.90502e-27 3.43834e-26 0.0 0.0 0.0
10975.0 2.90702e-27 0.0 0.0 0.0 0.0
11025.0 2.90902e-27 0.0 0.0 0.0 0.0
11075.0 2.91102e-27 0.0 0.0 0.0 0.0
11125.0 2.91301e-27 0.0 0.0 0.0 0.0
11175.0 2.915e-27 0.0 0.0 0.0 0.0
11225.0 2.91699e-27 0.0 0.0 0.0 0.0
11275.0 2.91897e-27 0.0 0.0 0.0 0.0
11325.0 2.92094e-27 0.0 0.0 0.0 0.0
11375.0 2.92291e-27 0.0 0.0 0.0 0.0
11425.0 2.92488e-27 0.0 0.0 0.0 0.0
11475.0 2.92684e-27 0.0 0.0 0.0 0.0
11525.0 2.92879e-27 0.0 0.0 0.0 0.0
11575.0 2.93074e-27 0.0 0.0 0.0 0.0
11625.0 2.93269e-27 0.0 0.0 0.0 0.0
11675.0 2.93463e-27 0.0 0.0 0.0 0.0
11725.0 2.93657e-27 0.0 0.0 0.0 0.0
11775.0 2.9385e-27 0.0 0.0 0.0 0.0
11825.0 2.94042e-27 0.0 0.0 0.0 0.0
11875.0 2.94235e-27 0.0 0.0 0.0 0.0
11925.0 2.94426e-27 0.0 0.0 0.0 0.0
11975.0 2.94618e-27 0.0 0.0 0.0 0.0
12025.0 2.94808e-27 0.0 0.0 0.0 0.0
12075.0 2.94998e-27 0.0 0.0 0.0 0.0
12125.0 2.95188e-27 0.0 0.0 0.0 0.0
12175.0 2.95377e-27 0.0 0.0 0.0 0.0
12225.0 2.95566e-27 0.0 0.0 0.0 0.0
12275.0 2.95754e-27 0.0 0.0 0.0 0.0
12325.0 2.95942e-27 0.0 0.0 0.0 0.0
12375.0 2.96129e-27 0.0 0.0 0.0 0.0
12425.0 2.96316e-27 0.0 0.0 0.0 0.0
12475.0 2.96502e-27 0.0 0.0 0.0 0.0
12525.0 2.96687e-27 0.0 0.0 0.0 0.0
12575.0 2.96872e-27 0.0 0.0 0.0 0.0
12625.0 2.97056e-27 0.0 0.0 0.0 0.0
12675.0 2.9724e-27 0.0 0.0 0.0 0.0
12725.0 2.97423e-27 0.0 0.0 0.0 0.0
12775.0 2.97605e-27 0.0 0.0 0.0 0.0
12825.0 2.97787e-27 8.54358e-26 0.0 0.0 0.0
12875.0 2.97968e-27 0.0 0.0 0.0 0.0
12925.0 2.98149e-27 0.0 0.0 0.0 0.0
12975.0 2.98329e-27 0.0 0.0 0.0 0.0
13025.0 2.98508e-27 0.0 0.0 0.0 0.0
13075.0 2.98687e-27 0.0 0.0 0.0 0.0
13125.0 2.98865e-27 0.0 0.0 0.0 0.0
13175.0 2.99043e-27 0.0 0.0 0.0 0.0
13225.0 2.99219e-27 0.0 0.0 0.0 0.0
13275.0 2.99396e-27 0.0 0.0 0.0 0.0
13325.0 2.99571e-27 0.0 0.0 0.0 0.0
13375.0 2.99746e-27 0.0 0.0 0.0 0.0
13425.0 2.9992e-27 0.0 0.0 0.0 0.0
13475.0 3.00094e-27 0.0 0.0 0.0 0.0
13525.0 3.00267e-27 0.0 0.0 0.0 0.0
13575.0 3.00439e-27 0.0 0.0 0.0 0.0
13625.0 3.00611e-27 0.0 0.0 0.0 0.0
13675.0 3.00782e-27 0.0 0.0 0.0 0.0
13725.0 3.00952e-27 0.0 0.0 0.0 0.0
13775.0 3.01122e-27 0.0 0.0 0.0 0.0
13825.0 3.01291e-27 0.0 0.0 0.0 0.0
13875.0 3.0146e-27 0.0 0.0 0.0 0.0
13925.0 3.01627e-27 0.0 0.0 0.0 0.0
13975.0 3.01795e-27 0.0 0.0 0.0 0.0
14025.0 3.01961e-27 0.0 0.0 0.0 0.0
14075.0 3.02127e-27 0.0 0.0 0.0 0.0
14125.0 3.02292e-27 0.0 0.0 0.0 0.0
14175.0 3.02457e-27 0.0 0.0 0.0 0.0
14225.0 3.02621e-27 0.0 0.0 0.0 0.0
14275.0 3.02784e-27 0.0 0.0 0.0 0.0
14325.0 3.02947e-27 0.0 0.0 0.0 0.0
14375.0 3.0311e-27 0.0 0.0 0.0 0.0
14425.0 3.03271e-27 0.0 0.0 0.0 0.0
14475.0 3.03432e-27 0.0 0.0 0.0 0.0
14525.0 3.03592e-27 0.0 0.0 0.0 0.0
14570.0 3.03736e-27 0.0 0.0 0.0 0.0
14620.0 3.03895e-27 0.0 0.0 0.0 0.0
14675.0 3.0407e-27 0.0 0.0 0.0 0.0
14725.0 3.04228e-27 0.0 0.0 0.0 0.0
14775.0 3.04385e-27 0.0 0.0 0.0 0.0
14825.0 3.04542e-27 0.0 0.0 0.0 0.0
14875.0 3.04698e-27 0.0 0.0 0.0 0.0
14925.0 3.04854e-27 0.0 0.0 0.0 0.0
14975.0 3.05009e-27 0.0 0.0 0.0 0.0
15025.0 3.05163e-27 0.0 0.0 0.0 0.0
15075.0 3.05317e-27 0.0 0.0 0.0 0.0
15125.0 3.0547e-27 0.0 0.0 0.0 0.0
15175.0 3.05623e-27 8.21888e-28 0.0 0.0 0.0
15225.0 3.05775e-27 0.0 0.0 0.0 0.0
15275.0 3.05926e-27 0.0 0.0 0.0 0.0
15325.0 3.06077e-27 0.0 0.0 0.0 0.0
15375.0 3.06228e-27 0.0 0.0 0.0 0.0
15425.0 3.06378e-27 0.0 0.0 0.0 0.0
15475.0 3.06527e-27 0.0 0.0 0.0 0.0
15525.0 3.06676e-27 0.0 0.0 0.0 0.0
15575.0 3.06824e-27 0.0 0.0 0.0 0.0
15625.0 3.06972e-27 0.0 0.0 0.0 0.0
15675.0 3.07119e-27 2.08273e-27 0.0 0.0 0.0
15725.0 3.07265e-27 0.0 0.0 0.0 0.0
15775.0 3.07411e-27 0.0 0.0 0.0 0.0
15825.0 3.07557e-27 0.0 0.0 0.0 0.0
15875.0 3.07702e-27 0.0 0.0 0.0 0.0
15925.0 3.07846e-27 0.0 0.0 0.0 0.0
15975.0 3.0799e-27 0.0 0.0 0.0 0.0
16050.0 3.08205e-27 0.0 0.0 0.0 0.0
16150.0 3.0849e-27 0.0 0.0 0.0 0.0
16250.0 3.08773e-27 0.0 0.0 0.0 0.0
16350.0 3.09053e-27 0.0 0.0 0.0 0.0
16450.0 3.09332e-27 0.0 0.0 0.0 0.0
16550.0 3.09609e-27 0.0 0.0 0.0 0.0
16650.0 3.09883e-27 0.0 0.0 0.0 0.0
16750.0 3.10156e-27 0.0 0.0 0.0 0.0
16850.0 3.10427e-27 0.0 0.0 0.0 0.0
16950.0 3.10696e-27 0.0 0.0 0.0 0.0
17050.0 3.10963e-27 0.0 0.0 0.0 0.0
17150.0 3.11229e-27 0.0 0.0 0.0 0.0
17250.0 3.11492e-27 0.0 0.0 0.0 0.0
17350.0 3.11754e-27 4.38381e-27 0.0 0.0 0.0
17450.0 3.12013e-27 0.0 0.0 0.0 0.0
17550.0 3.12272e-27 0.0 0.0 0.0 0.0
17650.0 3.12528e-27 0.0 0.0 0.0 0.0
17750.0 3.12782e-27 0.0 0.0 0.0 0.0
17850.0 3.13035e-27 0.0 0.0 0.0 0.0
17950.0 3.13286e-27 0.0 0.0 0.0 0.0
18050.0 3.13536e-27 0.0 0.0 0.0 0.0
18150.0 3.13784e-27 0.0 0.0 0.0 0.0
18250.0 3.1403e-27 0.0 0.0 0.0 0.0
18350.0 3.14274e-27 0.0 0.0 0.0 0.0
18450.0 3.14517e-27 0.0 0.0 0.0 0.0
18550.0 3.14759e-27 0.0 0.0 0.0 0.0
18650.0 3.14998e-27 0.0 0.0 0.0 0.0
18750.0 3.15237e-27 1.89893e-25 0.0 0.0 0.0
18850.0 3.15473e-27 0.0 0.0 0.0 0.0
18950.0 3.15708e-27 0.0 0.0 0.0 0.0
19050.0 3.15942e-27 0.0 0.0 0.0 0.0
19150.0 3.16174e-27 0.0 0.0 0.0 0.0
19250.0 3.16405e-27 0.0 0.0 0.0 0.0
19350.0 3.16634e-27 0.0 0.0 0.0 0.0
19450.0 3.16861e-27 1.10306e-26 0.0 0.0 0.0
19550.0 3.17088e-27 0.0 0.0 0.0 0.0
19650.0 3.17312e-27 0.0 0.0 0.0 0.0
19750.0 3.17536e-27 0.0 0.0 0.0 0.0
19850.0 3.17758e-27 0.0 0.0 0.0 0.0
19950.0 3.17978e-27 0.0 0.0 0.0 0.0
20050.0 3.18197e-27 0.0 0.0 0.0 0.0
20150.0 3.18415e-27 0.0 0.0 0.0 0.0
20250.0 3.18631e-27 0.0 0.0 0.0 0.0
20350.0 3.18847e-27 0.0 0.0 0.0 0.0
20450.0 3.1906e-27 0.0 0.0 0.0 0.0
20550.0 3.19273e-27 0.0 0.0 0.0 0.0
20650.0 3.19484e-27 0.0 0.0 0.0 0.0
20750.0 3.19694e-27 0.0 0.0 0.0 0.0
20850.0 3.19902e-27 0.0 0.0 0.0 0.0
20950.0 3.20109e-27 0.0 0.0 0.0 0.0
21050.0 3.20315e-27 0.0 0.0 0.0 0.0
21150.0 3.2052e-27 0.0 0.0 0.0 0.0
21250.0 3.20724e-27 0.0 0.0 0.0 0.0
21350.0 3.20926e-27 0.0 0.0 0.0 0.0
21450.0 3.21127e-27 0.0 0.0 0.0 0.0
21550.0 3.21327e-27 0.0 0.0 0.0 0.0
21650.0 3.21525e-27 2.07619e-26 0.0 0.0 0.0
21750.0 3.21723e-27 0.0 0.0 0.0 0.0
21850.0 3.21919e-27 0.0 0.0 0.0 0.0
21950.0 3.22114e-27 0.0 0.0 0.0 0.0
22050.0 3.22308e-27 0.0 0.0 0.0 0.0
22150.0 3.22501e-27 0.0 0.0 0.0 0.0
22250.0 3.22693e-27 0.0 0.0 0.0 0.0
22350.0 3.22883e-27 0.0 0.0 0.0 0.0
22450.0 3.23072e-27 0.0 0.0 0.0 0.0
22550.0 3.23261e-27 0.0 0.0 0.0 0.0
22650.0 3.23448e-27 0.0 0.0 0.0 0.0
22750.0 3.23634e-27 0.0 0.0 0.0 0.0
22850.0 3.23819e-27 0.0 0.0 0.0 0.0
22950.0 3.24003e-27 0.0 0.0 0.0 0.0
23050.0 3.24186e-27 0.0 0.0 0.0 0.0
23150.0 3.24367e-27 0.0 0.0 0.0 0.0
23250.0 3.24548e-27 0.0 0.0 0.0 0.0
23350.0 3.24728e-27 0.0 0.0 0.0 0.0
23450.0 3.24906e-27 0.0 0.0 0.0 0.0
23550.0 3.25084e-27 0.0 0.0 0.0 0.0
23650.0 3.25261e-27 0.0 0.0 0.0 0.0
23750.0 3.25436e-27 0.0 0.0 0.0 0.0
23850.0 3.25611e-27 0.0 0.0 0.0 0.0
23950.0 3.25784e-27 0.0 0.0 0.0 0.0
24050.0 3.25957e-27 0.0 0.0 0.0 0.0
24150.0 3.26129e-27 0.0 0.0 0.0 0.0
24250.0 3.26299e-27 0.0 0.0 0.0 0.0
24350.0 3.26469e-27 0.0 0.0 0.0 0.0
24450.0 3.26638e-27 0.0 0.0 0.0 0.0
24550.0 3.26805e-27 0.0 0.0 0.0 0.0
24650.0 3.26972e-27 0.0 0.0 0.0 0.0
24750.0 3.27138e-27 0.0 0.0 0.0 0.0
24850.0 3.27303e-27 0.0 0.0 0.0 0.0
24950.0 3.27467e-27 0.0 0.0 0.0 0.0
25050.0 3.2763e-27 0.0 0.0 0.0 0.0
25150.0 3.27793e-27 0.0 0.0 0.0 0.0
25250.0 3.27954e-27 0.0 0.0 0.0 0.0
25350.0 3.28114e-27 0.0 0.0 0.0 0.0
25450.0 3.28274e-27 0.0 0.0 0.0 0.0
25550.0 3.28433e-27 0.0 0.0 0.0 0.0
25650.0 3.2859e-27 0.0 0.0 0.0 0.0
25750.0 3.28747e-27 0.0 0.0 0.0 0.0
25850.0 3.28903e-27 0.0 0.0 0.0 0.0
25950.0 3.29058e-27 0.0 0.0 0.0 0.0
26050.0 3.29213e-27 0.0 0.0 0.0 0.0
26150.0 3.29366e-27 0.0 0.0 0.0 0.0
26250.0 3.29519e-27 4.99548e-26 0.0 0.0 0.0
26350.0 3.29671e-27 0.0 0.0 0.0 0.0
26450.0 3.29822e-27 0.0 0.0 0.0 0.0
26550.0 3.29972e-27 0.0 0.0 0.0 0.0
26650.0 3.30122e-27 0.0 0.0 0.0 0.0
26750.0 3.3027e-27 0.0 0.0 0.0 0.0
26850.0 3.30418e-27 0.0 0.0 0.0 0.0
26950.0 3.30565e-27 0.0 0.0 0.0 0.0
27050.0 3.30711e-27 0.0 0.0 0.0 0.0
27150.0 3.30857e-27 0.0 0.0 0.0 0.0
27250.0 3.31001e-27 0.0 0.0 0.0 0.0
27350.0 3.31145e-27 0.0 0.0 0.0 0.0
27450.0 3.31288e-27 0.0 0.0 0.0 0.0
27550.0 3.31431e-27 0.0 0.0 0.0 0.0
27650.0 3.31572e-27 0.0 0.0 0.0 0.0
27750.0 3.31713e-27 0.0 0.0 0.0 0.0
27850.0 3.31853e-27 0.0 0.0 0.0 0.0
27950.0 3.31992e-27 0.0 0.0 0.0 0.0
28050.0 3.32131e-27 0.0 0.0 0.0 0.0
28150.0 3.32269e-27 0.0 0.0 0.0 0.0
28250.0 3.32406e-27 0.0 0.0 0.0 0.0
28350.0 3.32543e-27 0.0 0.0 0.0 0.0
28450.0 3.32678e-27 0.0 0.0 0.0 0.0
28550.0 3.32813e-27 0.0 0.0 0.0 0.0
28650.0 3.32948e-27 0.0 0.0 0.0 0.0
28750.0 3.33081e-27 0.0 0.0 0.0 0.0
28850.0 3.33214e-27 0.0 0.0 0.0 0.0
28950.0 3.33347e-27 0.0 0.0 0.0 0.0
29050.0 3.33478e-27 0.0 0.0 0.0 0.0
29150.0 3.33609e-27 0.0 0.0 0.0 0.0
29250.0 3.3374e-27 0.0 0.0 0.0 0.0
29350.0 3.33869e-27 0.0 0.0 0.0 0.0
29450.0 3.33998e-27 0.0 0.0 0.0 0.0
29550.0 3.34126e-27 0.0 0.0 0.0 0.0
29650.0 3.34254e-27 0.0 0.0 0.0 0.0
29750.0 3.34381e-27 0.0 0.0 0.0 0.0
29850.0 3.34507e-27 0.0 0.0 0.0 0.0
29950.0 3.34633e-27 0.0 0.0 0.0 0.0
30050.0 3.34779e-27 0.0 0.0 0.0 0.0
30150.0 3.34934e-27 0.0 0.0 0.0 0.0
30250.0 3.35088e-27 0.0 0.0 0.0 0.0
30350.0 3.35241e-27 0.0 0.0 0.0 0.0
30450.0 3.35393e-27 0.0 0.0 0.0 0.0
30550.0 3.35545e-27 0.0 0.0 0.0 0.0
30650.0 3.35696e-27 0.0 0.0 0.0 0.0
